State,Year,RGDP,RPI,RPCE,GDP,PI,DPI,PCE,RPCPI,RPCPCE,PCPI,PCDPI,PCPCE,Employ.
Louisiana,2012,242416.8,213483.3,164047,235960.9,187190.7,170767.5,144035.6,46373,35635,40662,37094,31288,2601173
Louisiana,2013,236482.3,213536.8,166723.9,231652.7,189741.3,171884.1,148333.2,46138,36023,40996,37138,32050,2642042
Louisiana,2014,243042.9,218320.6,169122.2,240965,197729.8,178989,153367.7,46963,36380,42533,38502,32991,2684809
Louisiana,2015,239584.1,220101.4,174337,234324.2,198425.9,180068.9,157431.6,47125,37327,42484,38554,33707,2696540
Louisiana,2016,235554.2,215097.6,175381.1,227440.3,197411.9,178775,161306.7,45906,37430,42132,38154,34426,2691337
Louisiana,2017,239830.7,220724.6,180159,239830.7,203454.9,185213.7,166452.2,47178,38507,43486,39588,35578,2692542
Louisiana,2018,245220.3,229692.2,185849.5,256444.4,212320.8,194327.8,172147.2,49184,39796,45465,41612,36862,2725271
Louisiana,2019,246674.4,232859.9,187333,257499,219305,199984.9,176757,49921,40161,47015,42873,37894,2717240
Louisiana,2020,225636,245197,182797.1,233652,233449.5,216067.5,174342.4,52708,39294,50179,46443,37474,2592461
Louisiana,2021,242582.1,255861.5,196764.9,273063.3,255091.5,233451.4,196008.4,55297,42525,55120,50444,42353,2693967
Louisiana,2022,240043,243667.3,200602.5,304299.3,254415.5,227750.4,210717.1,53109,43723,55384,49579,45871,2765554
Louisiana,2023,248949.4,253006,208069.2,318044.3,270677.4,246971.4,221909.4,55317,45492,58996,53829,48367,2801413
Louisiana,2024,257055.9,NA,NA,329172.8,284587.2,259628.6,231973.6,NA,NA,61897,56469,50454,2850255
Maine,2001,54066.2,NA,NA,38925.7,37055,32492,32644,NA,NA,28821,25272,25390,787577
Maine,2002,55406.5,NA,NA,40664.1,38290.7,34275.1,34534.7,NA,NA,29546,26448,26648,790595
Maine,2003,56882.4,NA,NA,42493.4,40162.9,36336.7,36525.6,NA,NA,30740,27812,27957,794492
Maine,2004,58934.8,NA,NA,45233.1,42164.5,38225.9,38696.2,NA,NA,32096,29098,29456,807610
Maine,2005,59589.7,NA,NA,47028.1,43103.5,38722.3,40878.1,NA,NA,32684,29362,30997,809340
Maine,2006,59986,NA,NA,48889.3,45226,40496.6,42680.5,NA,NA,34168,30595,32245,817608
Maine,2007,60032.6,NA,NA,50291.3,46979.3,41934.5,44182.6,NA,NA,35402,31600,33294,828243
Maine,2008,59845.1,55982.4,51749.8,51001.9,49175.8,44003.4,45495.1,42076,38895,36960,33073,34194,823556
Maine,2009,58771.8,56183.4,51867.2,51451.2,49337,45094.6,45604.6,42256,39010,37107,33916,34300,800553
Maine,2010,59958.5,57177.8,53454.2,52802.5,50487,46126.8,47264.9,43057,40253,38018,34735,35592,791385
Maine,2011,59429.7,58920.9,54944.2,53104.5,52539.8,47543.6,49062.9,44299,41310,39502,35745,36888,794415
Maine,2012,59181.7,58117.2,53738.2,54018.5,53227.3,48197.8,49282.6,43666,40376,39992,36213,37028,796939
Maine,2013,59013.9,56565.7,53548.7,54924.8,53240.2,47819.9,50464.5,42445,40181,39950,35883,37867,803582
Maine,2014,59589.8,61195.9,57131.5,56537.4,54984.6,49435.7,51398.4,45784,42743,41137,36986,38454,810909
Maine,2015,60563,61517.9,56698.4,58755.8,57356.5,51298.6,52951.5,46054,42446,42939,38404,39641,816586
Maine,2016,62037.1,62117.5,58007,61092.2,59286.8,52865.1,55482.4,46346,43279,44234,39443,41396,826729
Maine,2017,63000.6,63401.4,59583,63000.6,61740.1,55340.1,58157.7,47140,44301,45905,41146,43241,834280
Maine,2018,64806.3,64801.5,61309.8,66216,64463.2,58105,61115.1,47980,45394,47729,43021,45250,843918
Maine,2019,66758.4,68684.7,63598.8,69708.7,67852.8,60761.2,62945.6,50596,46849,49983,44759,46368,842370
Maine,2020,67639.2,72531.2,61573.5,72309.7,74137,66681.8,63080,53155,45125,54330,48866,46227,812984
Maine,2021,71353.5,77089.5,67419.5,79407.6,81887.1,72958,71544.7,55911,48898,59384,52909,51884,849229
Maine,2022,72884.4,73379.1,66988.4,86310.6,85704.2,74713.9,78305.7,52816,48216,61617,53715,56298,867629
Maine,2023,75514,77721.3,71878.3,93743.8,91602.3,81951.8,83558.4,55685,51499,65447,58552,59700,893054
Maine,2024,77758.6,NA,NA,99174.1,96850.3,86751.4,88579.8,NA,NA,68932,61744,63046,903041
Maryland,2001,281053.6,NA,NA,205276,198926.9,168705.7,147599.6,NA,NA,37012,31389,27462,3119857
Maryland,2002,290400.3,NA,NA,217001.4,206707.3,179292.3,154087.8,NA,NA,37995,32956,28323,3156623
Maryland,2003,297690.6,NA,NA,226803.4,215973.4,189064.5,162642.2,NA,NA,39295,34399,29591,3191282
Maryland,2004,311504.8,NA,NA,243449.8,230279.2,201922.2,173466.9,NA,NA,41515,36402,31273,3247728
Maryland,2005,325644.5,NA,NA,261795.3,242214,210307.2,185632.3,NA,NA,43311,37606,33194,3310793
Maryland,2006,329874,NA,NA,273791,254883.1,220039.8,196854.2,NA,NA,45293,39102,34982,3378368
Maryland,2007,331763.5,NA,NA,282618.2,265895.1,227836.3,205523.8,NA,NA,47033,40301,36354,3440590
Maryland,2008,338165.4,287439.7,217969.5,292908.3,278708.3,240997.6,211521.7,50561,38341,49026,42392,37207,3430861
Maryland,2009,336285.8,282935.8,213172.9,298282.8,277623.6,245801,209436.1,49375,37200,48448,42894,36548,3359477
Maryland,2010,352622.9,293197.2,220732.1,313930.5,287359.4,254446.7,216638.7,50624,38112,49616,43933,37405,3345404
Maryland,2011,360155.9,299337.8,221893.5,324920.9,303270.1,265399.8,225125.8,51126,37899,51797,45329,38451,3394860
Maryland,2012,361561.8,306124,227546.1,331869,310420.4,271959.7,231048.6,51755,38470,52481,45979,39062,3438930
Maryland,2013,364633.2,297914.9,227197.5,339895.8,309329.5,267672.4,236202.1,49957,38098,51871,44886,39608,3494007
Maryland,2014,370343.9,304757.3,232539.1,351743.1,318983.1,275659.4,243705.6,50708,38692,53075,45866,40550,3537737
Maryland,2015,378745.9,317545.8,238012.9,367314.1,332956.2,286550.9,249981.7,52484,39339,55032,47362,41317,3602930
Maryland,2016,391950.9,327193.2,242934.2,386496.4,344195.1,296325.1,256106.6,53810,39953,56606,48733,42119,3659063
Maryland,2017,399714.5,334366.7,247089.4,399714.5,356079,307470.3,263750.7,54693,40417,58245,50294,43142,3696841
Maryland,2018,402480.9,339610.8,252331,410771.8,367831.3,318406.1,273861,55318,41102,59915,51864,44609,3752933
Maryland,2019,402506.2,350412.4,256978.5,419391.6,380447.2,326839.3,279524.7,56850,41692,61723,53026,45350,3744561
Maryland,2020,389178.6,360821.3,242581.6,413804.5,400750,347211.8,269959.1,58445,39293,64868,56202,43697,3621815
Maryland,2021,407160.1,369622.4,260384.6,447714.3,427803.2,368782.4,301040.9,59857,42167,69231,59679,48717,3750179
Maryland,2022,412670.7,361298.9,268193.3,481861.4,438306.4,367923.5,326534.8,58615,43510,70781,59415,52731,3869608
Maryland,2023,420558,372195.1,276538.1,515035.9,469239.6,406235.8,346214.2,60223,44745,75476,65342,55688,3986457
Maryland,2024,433105.9,NA,NA,546028.4,496413.9,429113.3,365211.3,NA,NA,79259,68513,58310,4054489
Massachusetts,2001,388180.8,NA,NA,294876.4,254058.1,209556.9,198306.4,NA,NA,39711,32755,30997,4075959
Massachusetts,2002,388451.6,NA,NA,299915.8,252959.5,217296.3,205354.4,NA,NA,39419,33862,32001,4021523
Massachusetts,2003,397069.9,NA,NA,309736.1,257918,223648.1,217052.4,NA,NA,40158,34822,33795,3991923
Massachusetts,2004,407886,NA,NA,324919,270865.5,235076.1,229676.5,NA,NA,42242,36660,35818,4028571
Massachusetts,2005,417075.6,NA,NA,340637.8,282138.1,242062.2,242025.6,NA,NA,44061,37803,37797,4071259
Massachusetts,2006,426926.1,NA,NA,358418.3,303265.4,259041.4,253765.3,NA,NA,47311,40412,39588,4110359
Massachusetts,2007,440373.8,NA,NA,377985.6,319407,268645,261860.4,NA,NA,49662,41770,40715,4202911
Massachusetts,2008,447526.8,352308.8,285126.5,387923.4,333450.5,283455.9,270085.7,54461,44076,51546,43818,41751,4215626
Massachusetts,2009,441307.6,353100.9,285215.4,388963.9,330773.4,291998.7,267519.7,54176,43761,50751,44801,41046,4115975
Massachusetts,2010,462330.8,365865.6,292237,409270,346269.9,303598.9,276970.5,55690,44482,52707,46212,42159,4115496
Massachusetts,2011,472664.3,374037.9,295472.7,423684.9,363076.3,312773.4,287218.4,56410,44561,54757,47171,43317,4175255
Massachusetts,2012,483286.3,381927,298850.8,441373.9,376591.2,325798.7,295070.2,57056,44645,56259,48671,44080,4253382
Massachusetts,2013,486991.8,383734.2,306903.9,452580.4,379250.4,321324.5,303703.1,56782,45413,56119,47547,44940,4353531
Massachusetts,2014,496250.9,391031.1,311238.2,469824.9,396488.7,334155.5,315986.3,57329,45630,58129,48990,46326,4447709
Massachusetts,2015,514398.7,414493.3,320862.7,497767,422547.6,354729,327645.5,60363,46728,61536,51660,47715,4631415
Massachusetts,2016,521662.8,413376.8,318760.4,514108,438598.5,370077.6,338935.6,59826,46133,63476,53559,49052,4709800
Massachusetts,2017,530129.4,429672.4,330798.8,530129.4,459778.7,388416,354806.5,61742,47535,66069,55814,50984,4778364
Massachusetts,2018,549262.1,443038.1,337776.1,559605,483954.4,410699.8,369729.9,63341,48292,69191,58718,52861,4855037
Massachusetts,2019,566326.8,458714.6,344746.6,588069.5,507884.7,429843.6,382411.5,65374,49132,72381,61259,54500,4872942
Massachusetts,2020,560395.8,475960.8,323459.2,592855.5,542032.6,463391.2,369346.6,68017,46224,77493,66250,52805,4600531
Massachusetts,2021,597420,504818.8,358112.5,650308.8,588651,494044.9,416674.1,72200,51218,84087,70573,59521,4777266
Massachusetts,2022,607470.6,474183.4,357141.7,696323.1,600009.6,490372,453916.7,67908,51146,85441,69829,64638,4937380
Massachusetts,2023,614786.1,486679.8,370964,737867.4,635619.8,539331.4,483920.6,69512,52984,89947,76322,68480,5049464
Massachusetts,2024,628786.9,NA,NA,778523.4,667993,565818,513421.1,NA,NA,93607,79289,71946,5057930
Michigan,2001,453301.5,NA,NA,349127.5,306670.4,266757.7,237866,NA,NA,30694,26699,23808,5526201
Michigan,2002,465788.4,NA,NA,363372.1,306427.1,272152.4,245733.8,NA,NA,30595,27173,24535,5466125
Michigan,2003,477085.4,NA,NA,376123.8,313961,281694.2,254913,NA,NA,31267,28054,25387,5441678
Michigan,2004,485082.7,NA,NA,388764.6,322698.4,290993.3,266257,NA,NA,32092,28939,26479,5467547
Michigan,2005,493796.3,NA,NA,402828.8,329235.3,295223.5,276793.6,NA,NA,32756,29372,27539,5491717
Michigan,2006,483763.6,NA,NA,402537.3,336842.6,301200.4,285254.8,NA,NA,33563,30012,28423,5457438
Michigan,2007,482935.1,NA,NA,410613,346731.9,308420.9,293376,NA,NA,34669,30838,29334,5457366
Michigan,2008,455256.7,417247.4,352913.9,391633.6,356356.2,317728,301658.4,41948,35480,35826,31942,30327,5337592
Michigan,2009,416297.1,397562.6,346799.9,371707,339100,310788.5,296177.6,40151,35025,34247,31388,29912,5046457
Michigan,2010,441271.5,404923.1,353731.7,393179.6,352074.3,321080.3,307993,40984,35802,35635,32498,31173,5038098
Michigan,2011,453989.1,422694.3,362636.1,408354.1,372954.2,336072.2,320415.1,42715,36646,37689,33962,32379,5165197
Michigan,2012,463302.6,431789.3,368854.2,426141.1,387339.2,348254.6,331325.9,43523,37179,39042,35103,33396,5234356
Michigan,2013,472779.9,429051.8,374474.9,441470.8,390857.9,347736.1,341572.6,43131,37645,39292,34957,34337,5323127
Michigan,2014,479534.9,439730.3,383211.2,456123.5,407267,362554.6,355375.1,44084,38417,40829,36347,35627,5412068
Michigan,2015,490618.7,471528.9,402530.9,479222.7,429284.9,380285.6,367082.2,47212,40304,42982,38076,36754,5501527
Michigan,2016,500159.5,480853.1,414519.1,494752.5,441557.2,389478.1,381461.5,48003,41381,44080,38881,38081,5575793
Michigan,2017,505101.5,491845.4,427670.8,505101.5,454894.8,402996.6,396468.1,48940,42555,45264,40100,39450,5631139
Michigan,2018,516843,492973.4,428255.5,525240.8,474208,422585.8,412800.9,48952,42526,47089,41963,40991,5715122
Michigan,2019,521085.1,496935.1,429776.8,540237.3,489569.6,436457,424195.6,49308,42645,48577,43307,42091,5713441
Michigan,2020,502622.3,539609.5,419889.4,530161.3,532019.9,479481.9,415005.4,53583,41694,52818,47602,41201,5388496
Michigan,2021,528701.8,557378,451882.3,573329.4,573255.7,511429.9,464140.9,55526,45017,57090,50932,46223,5602313
Michigan,2022,539807.5,536034.9,459977.8,624173.2,583072.1,508592.6,500132.9,53426,45845,58012,50602,49760,5803660
Michigan,2023,554556.2,541161.2,461782.5,676030.8,617163.2,552236,524552.9,53915,46007,61206,54767,52022,5938910
Michigan,2024,562177.6,NA,NA,702466.9,645846.8,577848.3,549582.5,NA,NA,63690,56984,54197,5980562
Minnesota,2001,263518.7,NA,NA,196869.4,166509,142680.9,139164.2,NA,NA,33417,28635,27929,3347326
Minnesota,2002,268982.8,NA,NA,204061.1,170085.2,148378.5,144907.2,NA,NA,33889,29564,28872,3337728
Minnesota,2003,280796.9,NA,NA,215975.1,177862.3,157083.2,152249.8,NA,NA,35195,31084,30127,3347012
Minnesota,2004,293753.9,NA,NA,231949.4,188674.9,167398.3,161273.5,NA,NA,37084,32902,31699,3390375
Minnesota,2005,301761.2,NA,NA,244635.4,193583.8,169647.8,167954.3,NA,NA,37812,33137,32806,3448129
Minnesota,2006,302272.7,NA,NA,252357.6,203249.5,177216.9,175471.9,NA,NA,39362,34321,33983,3495694
Minnesota,2007,304208,NA,NA,261250.7,215185.4,186764.6,181235.3,NA,NA,41325,35867,34805,3540345
Minnesota,2008,309290.4,261617.2,217775,268771.5,225533.5,195929.5,187892.3,49860,41505,42983,37341,35809,3526233
Minnesota,2009,296875.2,246937.4,210783.9,262628.8,216335.4,193510.5,184896.8,46758,39912,40963,36641,35010,3424125
Minnesota,2010,308091.9,256175.2,216643.3,274649.2,225971.6,201253.4,191367,48224,40782,42538,37885,36024,3408488
Minnesota,2011,315213.3,268028.4,221412.2,287070.8,241599.5,212489.9,199861.6,50071,41363,45134,39696,37337,3468973
Minnesota,2012,321053.9,277805.6,223388.8,298641.4,255427.7,224772.6,205669.3,51551,41453,47399,41710,38165,3505288
Minnesota,2013,329774.5,276131.6,226982.9,311752.1,257507.8,223396,211942.7,50842,41792,47413,41132,39023,3555540
Minnesota,2014,338623.9,283263.4,229844.6,324701.5,270190.2,234034.9,219517.6,51745,41987,49357,42752,40100,3603670
Minnesota,2015,345456.2,298148.3,237698.8,336762,282988,243358.4,225990.2,54105,43135,51353,44162,41010,3662633
Minnesota,2016,350603.6,302798.9,244243.8,345248.8,288866.6,248326.8,233506.2,54489,43952,51982,44687,42020,3697854
Minnesota,2017,354721.9,312566.2,252123.8,354721.9,301749,260814.3,243968.6,55756,44974,53826,46524,43519,3735638
Minnesota,2018,364799.7,313158.8,251500.4,372439.2,317564.8,276135.7,255563.4,55421,44509,56201,48869,45228,3776940
Minnesota,2019,369617.4,322754.5,255540.4,384850.2,329291.6,286019.7,261201.9,56754,44935,57903,50294,45930,3782570
Minnesota,2020,357831.5,343334.4,243880.1,378969.4,350470,306827.3,249548.7,60123,42707,61370,53728,43698,3607402
Minnesota,2021,377975.8,360718.4,261255,416141.9,387015.8,336409.1,279910.2,63085,45690,67676,58827,48947,3711169
Minnesota,2022,385921.8,353329.5,270290.7,457393.8,397877.4,338116.4,305747.4,61833,47301,69539,59095,53437,3799319
Minnesota,2023,389864.5,351314.1,273332.7,483222,418091,365814.5,321165.8,61227,47636,72673,63586,55825,3887335
Minnesota,2024,399253.3,NA,NA,507687.8,437981.9,383104.4,338511.8,NA,NA,75603,66131,58433,3920236
Mississippi,2001,93515.5,NA,NA,67750.2,65064.1,58842.1,52641,NA,NA,22806,20625,18451,1455992
Mississippi,2002,94561.5,NA,NA,69704.9,66326.2,60899.8,55060.4,NA,NA,23202,21303,19261,1454782
Mississippi,2003,98762.1,NA,NA,74418.4,69011.9,63740.2,57833.1,NA,NA,24060,22222,20163,1452910
Mississippi,2004,101369.5,NA,NA,78680.1,73054.9,68067.6,61397.2,NA,NA,25287,23561,21252,1463650
Mississippi,2005,103691.8,NA,NA,82991.6,77635,71859.7,65017.7,NA,NA,26716,24729,22374,1473724
Mississippi,2006,105879.9,NA,NA,87596.7,80835.7,74075.1,69149.4,NA,NA,27827,25499,23804,1508313
Mississippi,2007,107713.9,NA,NA,91876.5,86187,79077.6,72680.2,NA,NA,29432,27004,24819,1538835
Mississippi,2008,109434,115507.7,95789,95179.3,90602.5,82830.2,75197.1,39184,32495,30736,28099,25510,1537448
Mississippi,2009,105360,117636.2,97545.5,92378,89414,83298.1,74237.4,39758,32968,30220,28153,25091,1492328
Mississippi,2010,106711.8,116273.3,96665.3,94788.3,92714.4,85848.4,77186.8,39144,32543,31213,28902,25986,1490777
Mississippi,2011,106491.1,117393.6,97139.2,96799.1,96643.4,89538.2,80082.1,39422,32620,32454,30068,26892,1509966
Mississippi,2012,108646.5,119340,97814.4,100905.4,99732.8,92226.7,81853.3,40015,32798,33441,30924,27446,1519741
Mississippi,2013,109032.7,119397.5,98336.6,103042.6,101472.1,93290.6,83679.2,39978,32926,33976,31236,28018,1532509
Mississippi,2014,109299.6,119933.9,99504.5,105219.5,103442.7,95153.1,85932.3,40143,33305,34623,31849,28762,1556854
Mississippi,2015,109401.7,122245.9,102529.1,106623.9,104772.2,96008,88020.8,40953,34348,35100,32163,29488,1568216
Mississippi,2016,109911,122578.6,103634.1,107795.4,106355.5,97349.3,90111.3,41074,34726,35638,32620,30194,1581199
Mississippi,2017,110281.4,124576.5,105163,110281.4,109132.8,100383.5,92341.8,41756,35249,36579,33647,30951,1592198
Mississippi,2018,110174.8,127543.1,107466.8,113166.4,111917.8,103471,94495,42877,36127,37624,34784,31767,1602929
Mississippi,2019,111207.8,130006.9,107430.8,116135.7,116213.5,107192.8,96211.5,43788,36184,39142,36104,32405,1606893
Mississippi,2020,111195,140616.1,108395,117441.6,125624.9,116519,97143.2,47531,36640,42462,39384,32835,1572680
Mississippi,2021,116078.4,147417.7,115581.8,130404.6,138640.2,127991.8,108734.5,49979,39186,47041,43428,36894,1624466
Mississippi,2022,115700.3,136757.5,116419.8,141724.2,138223.7,124673.9,118099.6,46533,39613,46984,42378,40143,1666078
Mississippi,2023,119454.2,138867.1,117753,151511.9,146160.9,134200.1,124062.8,47239,40056,49661,45597,42153,1703374
Mississippi,2024,123419.3,NA,NA,158192.4,153256.4,140770,129336.8,NA,NA,52074,47831,43947,1710873
Missouri,2001,260381.1,NA,NA,190388.7,161531.2,140912.5,137969.6,NA,NA,28634,24979,24458,3451902
Missouri,2002,264997.7,NA,NA,197399,165389.8,147590.2,143667.6,NA,NA,29144,26008,25317,3437481
Missouri,2003,271970.5,NA,NA,206005.2,171593.2,154872.9,150360.3,NA,NA,30054,27126,26336,3444525
Missouri,2004,279128.2,NA,NA,216977.5,180453.8,163608.4,157440,NA,NA,31396,28465,27392,3478540
Missouri,2005,285341.7,NA,NA,227594.6,186770.9,167661.3,165567.5,NA,NA,32256,28956,28594,3533298
Missouri,2006,286558.3,NA,NA,235816.9,197834.1,176593.9,171889.2,NA,NA,33860,30225,29419,3586439
Missouri,2007,288320.8,NA,NA,244085.3,207411.3,184005.5,179924.6,NA,NA,35228,31253,30560,3636196
Missouri,2008,297881.8,279010.9,237207.7,256431.1,219922,195270.5,187125.2,47099,40042,37124,32963,31588,3625622
Missouri,2009,289566.8,269359.7,229619.6,254306.2,216424.5,197477.4,184728.4,45186,38520,36306,33128,30989,3522642
Missouri,2010,295986.4,263458,227352.1,262013.4,221760.2,202187.6,191635.6,43938,37916,36984,33719,31960,3475274
Missouri,2011,292984.2,269246,231862,263330,230858.3,208237.2,199085,44788,38569,38402,34639,33117,3506549
Missouri,2012,296514.3,276067.8,235134.2,272482.4,240967.8,217574,205513.3,45807,39015,39983,36101,34100,3528185
Missouri,2013,302025.7,273056,235644.6,282659.7,242493,216900.2,209534.9,45178,38988,40121,35887,34668,3565833
Missouri,2014,303617.8,276898.7,237680.6,289340.7,250783.7,223920.8,215540.2,45689,39218,41380,36948,35565,3597160
Missouri,2015,308009.9,289282.9,246631.7,299597.7,259350,230119.7,221482.5,47602,40584,42677,37867,36446,3655817
Missouri,2016,308423.3,296927.9,252377.7,304143.3,267048.6,237097.9,227468.9,48730,41419,43826,38911,37331,3700543
Missouri,2017,311273.8,299195,256476.3,311273.8,273774.2,244067.9,235234.9,48939,41951,44781,39922,38477,3735873
Missouri,2018,314182.4,306040.8,261329,320451.6,286084.3,256236.6,244790.5,49937,42641,46680,41810,39943,3777370
Missouri,2019,321329.1,311214.7,261575.5,334750.2,297492.6,266196.6,250508,50659,42578,48425,43331,40777,3778389
Missouri,2020,316158.6,333704.8,257278.5,335970.8,321316.7,289759.4,248151.4,54222,41804,52206,47079,40319,3691104
Missouri,2021,331578,349285.8,277002,366193.1,351191.9,313385.6,277655,56607,44892,56907,50781,44991,3792314
Missouri,2022,337225.4,345170.4,286641.9,397536.9,361652.1,315898.5,302910.8,55878,46403,58525,51121,49019,3879856
Missouri,2023,346895.3,351069.4,291956.8,428887.3,387601.3,347612.8,324412.5,56659,47119,62435,55994,52257,3985694
Missouri,2024,353307.4,NA,NA,448713.7,405457.2,363950.5,339782.9,NA,NA,64920,58274,54405,4008112
Montana,2001,32689.6,NA,NA,22798,21685.2,19144,20345,NA,NA,23910,21108,22432,559924
Montana,2002,33663.8,NA,NA,23886,22350.3,20104.2,21486,NA,NA,24516,22052,23568,564636
Montana,2003,35249.5,NA,NA,25781.1,24015.2,21811.7,22804.2,NA,NA,26114,23718,24797,571208
Montana,2004,36949.9,NA,NA,28138.8,26072.2,23740.4,24453.1,NA,NA,28034,25527,26293,585505
Montana,2005,38849,NA,NA,30823.7,28052,25281.7,26254.8,NA,NA,29839,26892,27928,600567
Montana,2006,40055,NA,NA,33088,30362.7,27200.6,28153,NA,NA,31870,28551,29551,616917
Montana,2007,42057.7,NA,NA,36116.1,32646.8,29025.1,30156.1,NA,NA,33841,30087,31259,635629
Montana,2008,42049.3,41419.1,37809.2,37028,34730.5,31061.4,31729.6,42420,38722,35569,31812,32496,636195
Montana,2009,40938.4,40981.4,37375.3,35880,33926.6,30970.9,30980.6,41648,37984,34479,31475,31485,619453
Montana,2010,42469.8,42683.6,39218.6,38080.3,35670.9,32645.7,32820.8,43077,39580,35999,32946,33123,616391
Montana,2011,43532.2,43600.1,39343.7,40592.3,38082.7,34492,34413.4,43677,39413,38150,34553,34474,623221
Montana,2012,44329.1,45954.1,40246.6,42150.2,40436.9,36490.9,35462,45704,40027,40217,36292,35269,633197
Montana,2013,45114.7,45904.9,41230.7,43584,40786,36524.1,36679.6,45180,40580,40142,35947,36100,642072
Montana,2014,46166.7,46473.6,41616.4,45203.8,42901.4,38238.4,38466.9,45334,40596,41850,37301,37524,649048
Montana,2015,47765.6,48308.3,42544.1,46542.4,44583.3,39654.4,39329.3,46695,41124,43095,38330,38016,660573
Montana,2016,47189.6,49190,43482.3,45859.4,45283.3,40348.9,40114.9,47037,41579,43301,38583,38359,667793
Montana,2017,48470.5,51054.6,44550.7,48470.5,48003.3,42890.2,41986.4,48252,42106,45369,40536,39682,674409
Montana,2018,49455,53527,47042,51152.1,50352,45194.2,44342.6,50184,44104,47208,42372,41573,684043
Montana,2019,50263.5,54841.4,46980,52715.6,53402.3,47638.8,45832.4,50992,43682,49654,44295,42615,685589
Montana,2020,50062.9,60590.4,47663.1,53057.3,58241.5,51987.6,45898.8,55730,43840,53569,47817,42216,683414
Montana,2021,53345.9,65647.7,53612,60314.8,65539.6,57488,53404.9,59336,48458,59230,51954,48264,714901
Montana,2022,55806.9,66102.5,56382.5,69087.8,69666.5,59256.2,59020.5,58869,50213,62086,52809,52598,737303
Montana,2023,58604.9,67750.3,57573.7,74690.3,74870.4,65665.9,62459.4,59807,50824,66181,58044,55210,760516
Montana,2024,60605.7,NA,NA,78441,78741.6,69095.9,66526.5,NA,NA,69240,60758,58499,764760
Nebraska,2001,82268.1,NA,NA,59634.3,51911.8,45845.6,40332.1,NA,NA,30184,26657,23451,1175112
Nebraska,2002,83433.2,NA,NA,61569.5,52804.3,47546.1,41528.8,NA,NA,30553,27510,24029,1165998
Nebraska,2003,88310.7,NA,NA,66471.7,56102.2,51111.1,43884.8,NA,NA,32268,29397,25241,1169210
Nebraska,2004,90607.6,NA,NA,70445.4,58597.2,53402.9,46911.4,NA,NA,33496,30527,26816,1180188
Nebraska,2005,94556,NA,NA,74886.7,60598.1,54755.6,49719.4,NA,NA,34401,31085,28226,1192187
Nebraska,2006,97322.8,NA,NA,79287.5,63317.2,56706.2,52401.4,NA,NA,35718,31989,29560,1208036
Nebraska,2007,99780.7,NA,NA,84291.9,68098.6,60707.9,54871.6,NA,NA,38184,34040,30767,1230968
Nebraska,2008,99860.1,90654.1,71428.2,86146.6,72377.3,64841.2,57074.3,50465,39762,40291,36096,31772,1237394
Nebraska,2009,99986.4,88747.4,69713.9,87325.5,71459.7,65480,56205.1,48959,38459,39422,36123,31007,1223251
Nebraska,2010,103940.8,90296.9,70768.9,91940.7,75194.1,68668.6,59014.4,49337,38667,41085,37520,32245,1219855
Nebraska,2011,109734.2,99235.9,73351.7,100526.5,84096.1,76509.2,62248.7,53817,39780,45607,41492,33759,1232536
Nebraska,2012,109686.3,98938,73720.8,102949.7,86235.9,77995,64342.3,53217,39653,46385,41952,34609,1251331
Nebraska,2013,111382.2,97877,74761.4,107247,86022.2,77154.9,65789.7,52238,39901,45911,41178,35113,1266360
Nebraska,2014,115651.9,102249.2,76648.4,112763.3,91084.5,81556.5,68366.5,54093,40550,48187,43146,36168,1282738
Nebraska,2015,119640.8,106813,79116.3,117402.3,94681.7,84839.7,70248.1,56077,41536,49708,44541,36880,1302877
Nebraska,2016,121303.1,104983,81459.9,119389.8,93559.7,83667.2,72752,54633,42391,48688,43540,37860,1310927
Nebraska,2017,123219.9,106918.7,83695.8,123219.9,95823.7,85936.9,75186.4,55268,43264,49533,44422,38865,1317730
Nebraska,2018,125543.4,106946.6,82982.8,127954.4,100067.8,90267,77805,54972,42654,51436,46398,39993,1330415
Nebraska,2019,127568.9,109418.5,83543.6,132848.2,104615.9,94045,80025.6,55970,42734,53513,48106,40935,1328396
Nebraska,2020,126711.2,115035.6,81693.2,135014.5,111734.1,100740,79381.6,58594,41611,56909,51309,40431,1305702
Nebraska,2021,135166.4,124791.9,89632.6,150952.5,125057.8,111820.9,89828.4,63531,45632,63658,56920,45725,1334521
Nebraska,2022,139878.1,126611.5,94013.9,167840.2,130888.6,114739.7,98018.6,64333,47770,66365,58177,49699,1357391
Nebraska,2023,147146.5,129707.2,94794.2,183780.9,142166.5,128231.6,103648.8,65562,47915,71517,64507,52141,1396472
Nebraska,2024,148102.8,NA,NA,189242.7,145798.5,131426.8,109322.5,NA,NA,72701,65534,54512,1405802
Nevada,2001,116267.3,NA,NA,80968.6,68026.7,59680.2,54020.4,NA,NA,32418,28441,25744,1285310
Nevada,2002,120180.1,NA,NA,85541,69952.7,62512,57342.3,NA,NA,32180,28757,26379,1299544
Nevada,2003,125905.4,NA,NA,91365,74518.4,67133.9,61582.4,NA,NA,33136,29853,27384,1353124
Nevada,2004,139373,NA,NA,104132,82524.7,73873,68079.6,NA,NA,35173,31486,29017,1441158
Nevada,2005,150680.9,NA,NA,117165.1,92194.1,81572.3,74876.1,NA,NA,37907,33539,30786,1533726
